id,slug,text,perimeter,group_id,group_name
576-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de l'Orne,Orne,15.0,Agence d'Information sur le Logement (ADIL)
577-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Puy-de-Dôme,Puy-de-Dôme,15.0,Agence d'Information sur le Logement (ADIL)
578-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement des Pyrénées-Atlantiques,Pyrénées-Atlantiques,15.0,Agence d'Information sur le Logement (ADIL)
579-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement des Hautes-Pyrénées,Hautes-Pyrénées,15.0,Agence d'Information sur le Logement (ADIL)
580-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement des Pyrénées-Orientales,Pyrénées-Orientales,15.0,Agence d'Information sur le Logement (ADIL)
581-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Bas-Rhin,Bas-Rhin,15.0,Agence d'Information sur le Logement (ADIL)
582-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Haut-Rhin,Haut-Rhin,15.0,Agence d'Information sur le Logement (ADIL)
583-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Rhône - Métropole de Lyon,Rhône,15.0,Agence d'Information sur le Logement (ADIL)
584-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Haute-Saône,Haute-Saône,15.0,Agence d'Information sur le Logement (ADIL)
585-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Saône-et-Loire,Saône-et-Loire,15.0,Agence d'Information sur le Logement (ADIL)
586-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Savoie,Savoie,15.0,Agence d'Information sur le Logement (ADIL)
587-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Haute-Savoie,Haute-Savoie,15.0,Agence d'Information sur le Logement (ADIL)
588-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Paris,Paris,15.0,Agence d'Information sur le Logement (ADIL)
589-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Seine-Maritime,Seine-Maritime,15.0,Agence d'Information sur le Logement (ADIL)
590-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Seine-et-Marne,Seine-et-Marne,15.0,Agence d'Information sur le Logement (ADIL)
591-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement des Yvelines,Yvelines,15.0,Agence d'Information sur le Logement (ADIL)
592-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement des Deux-Sèvres,Deux-Sèvres,15.0,Agence d'Information sur le Logement (ADIL)
593-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de la Somme,Somme,15.0,Agence d'Information sur le Logement (ADIL)
594-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Tarn,Tarn,15.0,Agence d'Information sur le Logement (ADIL)
595-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Tarn-et-Garonne,Tarn-et-Garonne,15.0,Agence d'Information sur le Logement (ADIL)
596-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Var,Var,15.0,Agence d'Information sur le Logement (ADIL)
597-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Vaucluse,Vaucluse,15.0,Agence d'Information sur le Logement (ADIL)
598-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Vendée,Vendée,15.0,Agence d'Information sur le Logement (ADIL)
599-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de la Vienne,Vienne,15.0,Agence d'Information sur le Logement (ADIL)
600-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Haute-Vienne,Haute-Vienne,15.0,Agence d'Information sur le Logement (ADIL)
601-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de l'Yonne,Yonne,15.0,Agence d'Information sur le Logement (ADIL)
602-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de l'Essonne,Essonne,15.0,Agence d'Information sur le Logement (ADIL)
603-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement des Hauts-de-Seine,Hauts-de-Seine,15.0,Agence d'Information sur le Logement (ADIL)
604-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Seine-Saint-Denis,Seine-Saint-Denis,15.0,Agence d'Information sur le Logement (ADIL)
605-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Val-de-Marne,Val-de-Marne,15.0,Agence d'Information sur le Logement (ADIL)
606-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement du Val-d'Oise,Val-d'Oise,15.0,Agence d'Information sur le Logement (ADIL)
607-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Guadeloupe,Guadeloupe,15.0,Agence d'Information sur le Logement (ADIL)
608-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence d'information sur le logement (ADIL) de Martinique,Martinique,15.0,Agence d'Information sur le Logement (ADIL)
609-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de Guyane,Guyane,15.0,Agence d'Information sur le Logement (ADIL)
610-agence-departementale-dinformation-sur-le-logement,agence-departementale-dinformation-sur-le-logement,Agence départementale d'information sur le logement de la Réunion,La Réunion,15.0,Agence d'Information sur le Logement (ADIL)
612-afl-agence-france-locale,afl-agence-france-locale,Agence France Locale (AFL),France,46.0,Établissement public national (autre)
613-syndicat-departemental-denergie-des-cotes-darmor-s,syndicat-departemental-denergie-des-cotes-darmor-s,Syndicat Départemental d'Énergie des Côtes d'Armor - SDE22,Côtes-d'Armor,113.0,Syndicat départemental d'énergie (SDE)
614-plan-urbanisme-construction-architecture-puca,plan-urbanisme-construction-architecture-puca,Plan urbanisme construction architecture (PUCA),France,98.0,Ministère de la Cohésion des Territoires et des Relations avec les Collectivités Territoriales (MCTRCT)
615-reseau-des-collectivites-territoriales-pour-une-ec,reseau-des-collectivites-territoriales-pour-une-ec,Réseau des collectivités territoriales pour une économie solidaire (RTES),,,
616-ddt-du-tarn,ddt-du-tarn,DDT du Tarn,Tarn,27.0,Direction Départementale des Territoires / et de la Mer (DDT/DDTM)
617-seolis,seolis,SIEDS (Syndicat d'Énergie des Deux-Sèvres),Deux-Sèvres,113.0,Syndicat départemental d'énergie (SDE)
619-notourisme-lab,notourisme-lab,Œnotourisme Lab,France,111.0,Entreprise
620-cc-pays-du-mont-blanc,cc-pays-du-mont-blanc,Communauté de communes Pays du Mont-blanc,CC Pays du Mont-Blanc,4.0,EPCI (hors métropoles) OU Établissement public territorial (EPT)
621-soregies,soregies,Sorégies,France,43.0,Entreprise publique locale (EPL) - Société (anonyme) d’économie mixte locale (SEML / SAEML)
622-conseil-departemental-des-landes,conseil-departemental-des-landes,Conseil départemental des Landes,Landes,3.0,Conseil départemental (CD)
623-federation-des-agences-locales-de-lenergie-et-du-c,federation-des-agences-locales-de-lenergie-et-du-c,Fédération des Agences Locales de l'Energie et du Climat (FLAME),France,109.0,Agence Locale de l'Energie et du Climat (ALEC) - GENERIQUE
624-syndicat-intercommunal-des-energies-de-la-loire,syndicat-intercommunal-des-energies-de-la-loire,SIEL-Territoire d’énergie Loire,Loire,113.0,Syndicat départemental d'énergie (SDE)
625-syndicat-departemental-denergies-du-calvados-sdec,syndicat-departemental-denergies-du-calvados-sdec,Syndicat Départemental d'Energies du Calvados (SDEC ENERGIE),Calvados,113.0,Syndicat départemental d'énergie (SDE)
626-klaxit,klaxit,Klaxit,France,111.0,Entreprise
627-fondation-norauto,fondation-norauto,Fondation Norauto,France,91.0,Fondation ou institut
628-gaz-de-bordeaux,gaz-de-bordeaux,Gaz de Bordeaux,Bordeaux Métropole,44.0,Syndicat mixte
629-es-electricite-de-strasbourg,es-electricite-de-strasbourg,éS (Electricité de Strasbourg),Eurométropole de Strasbourg,44.0,Syndicat mixte
630-uem-usine-delectricite-de-metz,uem-usine-delectricite-de-metz,UEM (Usine d'Electricité de Metz),Metz Métropole,113.0,Syndicat départemental d'énergie (SDE)
631-sicae-oise,sicae-oise,SICAE Oise,Oise,111.0,Entreprise
632-vialis,vialis,Vialis,Haut-Rhin,43.0,Entreprise publique locale (EPL) - Société (anonyme) d’économie mixte locale (SEML / SAEML)
633-alterna,alterna,Alterna énergie,France,111.0,Entreprise
635-delegation-interministerielle-lhebergement-et-lacc,delegation-interministerielle-lhebergement-et-lacc,Délégation Interministérielle à l'Hébergement et à l'Accès au Logement (DIHAL),France,75.0,Direction / délégation / mission  interministérielle et Secrétariat général
636-atlantech,atlantech,Pôle Atlantech - la Rochelle,CA de La Rochelle,121.0,Association locale
637-picoty,picoty,Picoty,France,111.0,Entreprise
639-la-cooperation-maritime,la-cooperation-maritime,La Coopération Maritime,Communes littorales,111.0,Entreprise
640-greenyellow,greenyellow,Greenyellow,,111.0,Entreprise
642-toulouse-metropole,toulouse-metropole,Toulouse Métropole,Toulouse Métropole,5.0,Métropole
643-association-siel-bleu,association-siel-bleu,Association Siel Bleu,France,45.0,Association nationale
645-sncf-mobilites,sncf-mobilites,SNCF mobilités,France,111.0,Entreprise
646-rubis,rubis,Rubis,France,111.0,Entreprise
647-antilles-guyane,antilles-guyane,Antilles Guyane,,2.0,Conseil régional (CR)
648-dyneff,dyneff,Dyneff,France,111.0,Entreprise
649-sgs-france,sgs-france,SGS France,France,111.0,Entreprise
650-esso-saf,esso-saf,Esso SAF,France,111.0,Entreprise
651-unis-cite,unis-cite,Unis-Cité,France,45.0,Association nationale
652-incubethic,incubethic,Incub’ethic,France,57.0,Bureau d'étude
653-aidee,aidee,AIDEE (Association interprofessionnelle pour le développement de l'efficacité énergétique),France,45.0,Association nationale
654-cottri-sambre-avesnois,cottri-sambre-avesnois,COTTRI Sambre-Avesnois,,123.0,Agence d'urbanisme
655-pole-dingenierie-territorial-de-la-sous-prefecture,pole-dingenierie-territorial-de-la-sous-prefecture,Pôle d'Ingéniérie Territorial de la Sous-Préfecture d'Avesnes-sur-Helpe,Nord,38.0,Préfécture de département OU sous préfecture
656-la-communaute-pays-basque,la-communaute-pays-basque,Communauté d'agglomération du Pays Basque,CA du Pays Basque,4.0,EPCI (hors métropoles) OU Établissement public territorial (EPT)
657-lestia,lestia,ECOLE SUPÉRIEURE DES TECHNOLOGIES INDUSTRIELLES AVANCÉES - ESTIA,Pays Basque,148.0,Établissement public local (autre)
658-syndicat-des-mobilites,syndicat-des-mobilites,Syndicat des mobilités,,,
659-syndicat-des-mobilites-pays-basque,syndicat-des-mobilites-pays-basque,Syndicat des mobilités Pays Basque,Pays Basque,44.0,Syndicat mixte
